osm_type,osm_id,place,name,name:uk,wikidata,lat,lon
node,337676015,village,Hryhorivka,Григорівка,Q4149182,47.46986,30.092581
node,337676018,village,Levantivka,Левантівка,Q4256228,47.4701881,29.5089611
node,337676024,village,Lisne,Лісне,Q4259600,47.469181,35.340961
node,337676028,village,Orlove,Орлове,Q4336843,47.469181,33.225399
node,337676032,village,Orlivske,Орлівське,Q4458971,47.4727363,29.3027758
node,337676038,village,Mykilske,Микільське,Q4320968,47.47197,33.15274
node,337676045,village,Ivanivka,Іванівка,Q92583,47.468151,33.382301
node,337676051,village,Serhiivka,Сергіївка,Q4416874,47.4671642,32.9430291
node,337676056,village,Arkhanhelske,Архангельське,Q4070645,47.4649275,32.1268826
node,337676062,village,Pidlisne,Підлісне,Q4367750,47.4689037,31.7424122
node,337676069,village,Andriichykove,Андрійчикове,Q4065893,47.4673629,31.3964825
node,337676075,village,Manne,Манне,Q4280535,47.4674185,31.2457944
node,337676079,village,Birnosove,Бірносове,Q4087062,47.4653458,29.8140834
node,337676083,village,Ulianovka,Ульяновка,Q4475136,47.464378,30.841614
node,337676089,village,Natalyne,Наталине,Q4314111,47.465061,33.273472
node,337676095,village,Kopani,Копані,Q4232203,47.46471,35.734058
node,337676105,hamlet,Kantsurove,Канцурове,Q4212758,47.46471,30.08778
node,337676111,hamlet,Novooleksandrivske,Новоолександрівське,Q4323084,47.4626963,31.9014151
node,337676118,village,Novosilka,Новосілка,Q4325690,47.4609675,31.1926652
node,337676125,hamlet,Untylivka,Унтилівка,Q4476011,47.4658153,29.4345406
node,337676132,village,Novopetrivka,Новопетрівка,Q4324907,47.46368,30.727039
node,337676138,hamlet,Illia,Ілля,Q4200007,47.4639001,29.3561144
node,337676197,village,Oleksandrivka,Олександрівка,Q4061194,47.4650189,30.9214682
node,337676202,village,Novomykhailivka,Новомихайлівка,Q4324522,47.4646441,29.5303313
node,337676213,village,Hrybonosove,Грибоносове,Q4148957,47.4579641,30.8692039
node,337676239,village,Dobrianka,Добрянка,Q4163911,47.460251,33.62125
node,337676244,village,Novoserhiivka,Новосергіївка,Q4325408,47.4608951,32.6971663
node,337676249,village,Tarasivka,Тарасівка,Q4451726,47.4624189,32.5261626
node,337676255,village,Hrebenyky,Гребеники,Q4148241,47.4613979,31.9422716
node,337676272,hamlet,Veseloivanivske,Веселоіванівське,Q4109424,47.4538313,36.6296619
node,337676278,village,Martynivske,Мартинівське,Q4282870,47.4671456,31.2757008
node,337676282,hamlet,Rozivka,Розівка,Q4396656,47.458549,29.3374948
node,337676285,village,Krympulka,Кримпулька,Q4242906,47.457222,29.649303
node,337676289,village,Tsekhanivka,Цеханівка,Q4505391,47.4511967,29.1957103
node,337676294,village,Trudoliubivka,Трудолюбівка,Q4464424,47.456131,30.10597
node,337676304,village,Hladke,Гладке,Q4139324,47.455101,35.394508
node,337676311,village,Zelenyi Hai,Зелений Гай,Q4190838,47.455101,32.522282
node,337676317,village,Doktorove,Докторове,Q4180927,47.4525116,30.3536542
node,337676323,village,Dementivka,Дементівка,Q4157392,47.4535252,29.7144317
node,337676328,hamlet,Horozhene,Горожене,Q7284773,47.4475821,32.5015754
node,337676340,village,Blahovishchenka,Благовіщенка,Q4087719,47.461262,34.821815
node,337676344,village,Novoprystan,Новопристань,Q4325065,47.4551896,31.4360965
node,337676348,hamlet,Orlivka,Орлівка,Q4336791,47.4593994,29.3273861
node,337676367,village,Novoukrainka,Новоукраїнка,Q4326045,47.4497007,31.7166226
node,337676373,village,Novoukrainka,Новоукраїнка,Q4326040,47.451321,32.853931
node,337676379,village,Trudoliubivka,Трудолюбівка,Q4464430,47.4479238,33.6942813
node,337676385,village,Azov,Азов,Q4058394,47.4531416,37.11577
node,337676392,hamlet,Marivka,Мар’ївка,Q4283400,47.4513302,30.3323114
node,337676415,village,Novovolodymyrivka,Нововолодимирівка,Q4323339,47.4443017,32.7295339
node,337676420,village,Mykhailivka,Михайлівка,Q4297458,47.4453542,32.1524168
node,337676425,village,Perekhrestove Pershe,Перехрестове Перше,Q4350434,47.4450599,29.7719271
node,337676430,village,Zarichne,Зарічне,Q4187291,47.444801,33.373718
node,337676435,village,Novoandriivka,Новоандріївка,Q4323142,47.4339629,30.3876198
node,337676439,village,,Квіткове,Q7217940,47.443172,30.956795
node,337676450,village,Robotyne,Роботине,Q4386777,47.443081,35.826069
node,337676453,village,Pidhirne,Підгірне,Q4367345,47.442741,35.341301
node,337676457,village,Antoniuky,Антонюки,Q4067560,47.442852,30.706881
node,337676470,village,Skosarivka,Скосарівка,Q4422423,47.440918,30.527493
node,337676473,village,Onylove,Онилове,Q4334894,47.447819,29.901054
node,337676477,village,Ochakivske,Очаківське,Q4340644,47.442078,31.214037
node,337676482,village,Rivnopillia,Рівнопілля,Q4395311,47.440777,33.181343
node,337676488,village,Maiaky,Маяки,Q4286390,47.4399185,29.5608995
node,337676493,village,Vilne,Вільне,Q4124634,47.4501308,37.1872762
node,337676497,village,Novodvorivka,Новодворівка,Q4323578,47.4395059,36.9679707
node,337676501,village,Nova Shestirnia,Нова Шестірня,Q4361329,47.43931,33.21613
node,337676511,village,Mahedove,Магедове,Q4273947,47.4382063,36.5074607
node,337676518,hamlet,Vesele,Веселе,Q4109779,47.4390662,33.0434299
node,337676523,village,Novopokrovka,Новопокровка,Q10748879,47.440141,30.801929
node,337676536,village,Marianivka,Мар’янівка,Q4283647,47.438202,30.154863
node,337676541,village,Dniprovka,Дніпровка,Q4163130,47.437248,34.623409
node,337676547,village,Osokorivka,Осокорівка,Q4338381,47.4322208,33.9193051
node,337676553,village,Vyshniuvate,Вишнювате,Q4112666,47.4367113,37.2132388
node,337676559,hamlet,Stepove,Степове,Q4230283,47.436562,35.596729
node,337676565,village,Mala Toporivka,Мала Топорівка,Q4277419,47.4351358,29.9246023
node,337676573,village,Dubove,Дубове,Q4169449,47.43512,29.267227
node,337676578,hamlet,Shliakhove,Шляхове,Q4525527,47.4354057,34.8679834
node,337676585,village,Romanivka,Романівка,Q4397265,47.43492,32.9473868
node,337676591,village,Maiachka,Маячка,Q12122088,47.433811,35.04982
node,337676597,village,Velyka Znamianka,Велика Знам’янка,Q4106268,47.433811,34.360432
node,337676603,hamlet,Rivne,Рівне,Q4395299,47.433472,35.724098
node,337676610,village,Peremozhne,Переможне,Q4350624,47.433472,35.530811
node,337676614,village,Skelky,Скельки,Q4421807,47.433472,35.13187
node,337676619,village,Ulianivka,Улянівка,Q4475119,47.4361339,29.4537234
node,337676636,village,Novovoznesenske,Нововознесенське,Q4324041,47.431751,33.600311
node,337676642,town,Arkhanhelske,Архангельське,Q3622590,47.4318389,33.4053617
node,337676648,hamlet,Odradne,Одрадне,Q4339960,47.4282297,32.3181396
node,337676665,village,Fedorivka,Федорівка,Q4494061,47.432245,32.9671872
node,337676670,hamlet,Sukha Balka,Суха Балка,Q4446969,47.4313981,31.1787042
node,337676676,village,Myrne,Мирне,Q4295782,47.42901,37.1228
node,337676681,village,Novovodiane,Нововодяне,Q4323361,47.430481,34.693325
node,337676683,village,Novooleksandrivka,Новоолександрівка,Q4323014,47.428909,33.1012609
node,337676685,village,Skosarivske,Скосарівське,Q4422420,47.4295261,30.4239049
node,337676686,village,Perekhrestove,Перехрестове,Q4350431,47.4349821,29.7990426
node,337676690,town,Vasylivka,Василівка,Q712272,47.4431859,35.2803026
node,337676694,village,Novopetrivka,Новопетрівка,Q4324895,47.429779,33.467499
node,337676699,village,Myrske,Мирське,Q7224837,47.4282765,36.9017711
node,337676703,village,Buzke,Бузьке,Q4097844,47.428513,31.998293
node,337676707,village,Hirkivka,Гірківка,Q4144401,47.4304656,29.7276667
node,337676719,village,Verbove,Вербове,Q4107514,47.427979,35.99052
node,337676723,village,Karabanove,Карабанове,Q4213471,47.4247377,29.6463968
node,337676726,hamlet,Ternuvate,Тернувате,Q4455991,47.426601,35.568241
node,337676733,village,Vokzal,Вокзал,Q4122820,47.4264197,31.3645206
node,337676737,village,Stepanivka,Степанівка,Q4441895,47.427139,31.251558
node,337676740,hamlet,Odai,Одаї,Q4331328,47.426601,30.313339
node,337676742,hamlet,Chervona Poliana,Червона Поляна,Q4512117,47.4279507,30.9624788
node,337676747,village,Lozove,Лозове,Q4265621,47.4254549,36.5339142
node,337676750,village,Novopavlivka,Новопавлівка,Q4324809,47.4262029,32.5971714
node,337676757,village,Zhyhailove,Жигайлове,Q4179972,47.4240296,29.8977898
node,337676762,village,Novomykolaivka,Новомиколаївка,Q4324671,47.4242883,31.7301924
node,337676765,village,Budaivtsi,Будаївці,Q4097932,47.423168,29.411091
node,337676769,village,Vesele,Веселе,Q4109811,47.422482,30.5389
node,337676776,village,Dilnyche,Дільниче,Q4161631,47.4200715,31.8720203
node,337676779,hamlet,Platonove,Платонове,Q4350956,47.4219587,29.3677271
node,337676784,village,Bilousivka,Білоусівка,Q4082874,47.4238065,31.5311543
node,337676787,village,Dmytrivka,Дмитрівка,Q4162945,47.4289997,31.4825235
node,337676791,locality,Novomykhailiv,Новомихайлів,Q4322134,47.422577,33.037727
node,337676796,village,Novomlynivka,Новомлинівка,Q4324568,47.419855,36.9798438
node,337676800,village,Novoprokopivka,Новопрокопівка,Q4325070,47.420078,35.831909
node,337676805,village,Timiriazievka,Миролюбівське,Q4457419,47.4173961,31.3185691
node,337676814,village,Mostove,Мостове,Q4304670,47.418625,30.996822
node,337676824,village,Kinski Rozdory,Кінські Роздори,Q4231254,47.418362,36.42551
node,337676829,village,Bohdanivka,Богданівка,Q959308,47.418362,30.55401
node,337676831,hamlet,Novorozivka,Новорозівка,Q4325120,47.4193493,29.329544
node,337676837,village,Zelenyi Klyn,Зелений Клин,Q4190880,47.419384,32.555622
node,337676842,village,Bakai,Бакай,Q4075823,47.4148018,31.4996435
node,337676845,village,Ushkalka,Ушкалка,Q4479647,47.417679,34.135208
node,337676850,village,Vyzhyne,Вижине,Q4128924,47.418813,29.4959577
node,337676855,village,Shyroke,Широке,Q4524419,47.416988,35.428501
node,337676859,hamlet,Liubarka,Любарка,Q4271370,47.415951,32.198933
node,337676862,village,Novosevastopol,Новосевастополь,Q4325247,47.415953,32.7456953
node,337676868,village,Davydivka,Давидівка,Q4153845,47.4093219,29.728072
node,337676872,hamlet,Dvorianka,Дворянка,Q4156097,47.4172798,30.9270789
node,337676877,village,Druzhne,Дружне,Q4258440,47.4142327,36.5378303
node,337676880,village,Petrivka,Петрівка,Q4361035,47.413242,33.791241
node,337676885,village,Kamiana Balka,Кам’яна Балка,Q4211098,47.4145432,31.3111556
node,337676889,village,Brankovanove,Бранкованове,Q4095826,47.4122218,29.9750887
node,337676893,village,Novobilousivka,Новобілоусівка,Q4323224,47.4097215,31.4261615
node,337676898,village,Podolianka,Подолянка,Q4368108,47.4133156,31.2168099
node,337676902,village,Marianivka,Мар’янівка,Q4283610,47.4145544,36.889944
node,337676908,village,Pershotravneve,Першотравневе,Q4359520,47.412868,35.208092
node,337676911,village,Sichneve,Січневе,Q4421273,47.412868,30.44586
node,337676916,village,Podiltsi,Подільці,Q4368100,47.412849,30.159811
node,337676922,village,Valentynivka,Валентинівка,Q4102816,47.4100753,30.0432479
node,337676929,village,Shevchenka,Шевченка,Q4522111,47.412529,35.187832
node,337676935,hamlet,Zirka,Зірка,Q4192297,47.413851,30.3708682
node,337676939,village,Novosemenivka,Новосеменівка,Q4325403,47.412529,29.53915
node,337676943,village,Mykhailivka,Михайлівка,Q4297480,47.412182,34.227901
node,337676948,village,Yosypivka,Йосипівка,Q4206024,47.421284,30.238548
node,337676953,village,Tarasivka,Тарасівка,Q4451790,47.4116515,36.1242054
node,337676957,locality,Vitrove,Вітрове,Q4110080,47.410469,32.961731
node,337676961,village,Kudriavka,Кудрявка,Q4244567,47.4121538,30.8451626
node,337676975,village,Zlatopil,Златопіль,Q4192391,47.409088,35.023731
node,337676979,village,Romanivka,Романівка,Q4397299,47.408749,30.67383
node,337676983,village,Novobirzulivka,Новобірзулівка,Q4323248,47.4014218,32.2769354
node,337676994,village,Blakytne,Блакитне,Q4087971,47.408058,33.43586
node,337677002,village,Ozherelne,Ожерельне,Q4475143,47.407028,36.24733
node,337677009,village,Berezhanka,Бережанка,Q4084289,47.4056434,34.2070561
node,337677012,village,Mykhailiv,Михайлів,Q4322133,47.406349,33.051338
node,337677017,village,Novodniprovka,Новодніпровка,Q4323645,47.411247,34.767681
node,337677020,hamlet,Veremiivka,Вереміївка,Q4107657,47.404148,33.567383
node,337677026,village,Podove,Подове,Q4367958,47.404289,34.73465
node,337677049,village,Katerynivka,Катеринівка,Q4217306,47.403938,32.181702
node,337677054,village,Chernihivka,Чернігівка,Q4513489,47.3993701,31.0390132
node,337677065,village,Tryhrady,Тригради,Q4462992,47.404564,29.461428
node,337677070,village,Novopavlivka,Новопавлівка,Q4324835,47.403172,31.734165
node,337677074,village,Riumivske,Рюмівське,Q7212194,47.4058145,31.5084121
node,337677077,hamlet,Butsy,Буци,Q4180958,47.3993585,30.311954
node,337677092,village,Probudzhennia,Пробудження,Q4379563,47.4017493,36.8396854
node,337677098,hamlet,Babyne,Бабине,Q4074355,47.401878,34.048351
node,337677105,village,Chornyi Kut,Чорний Кут,Q4512429,47.401703,30.432514
node,337677112,locality,Mostove,Мостове,Q4304667,47.401756,31.257113
node,337677119,village,Leninske,Ленінське,Q4258454,47.399239,33.793083
node,337677126,village,Ursolivka,Урсолівка,Q4477295,47.4048225,31.3258817
node,337677132,village,Petrivka,Петрівка,Q4361045,47.400169,29.80282
node,337677140,village,Lystvianka,Листвянка,Q4263413,47.39982,37.17396
node,337677156,village,Pliushchivka,Плющівка,Q4365973,47.400402,32.3097782
node,337677163,village,Ilchenkove,Ільченкове,Q4199977,47.399033,35.799576
node,337677172,village,Vershyna,Вершина,Q4109240,47.3992053,36.8337052
node,337677181,village,Hulianka,Гулянка,Q4151998,47.398109,29.38912
node,337677190,town,Bashtanka,Баштанка,Q572899,47.4033486,32.4388921
node,337677198,village,Chervona Liudmylivka,Червона Людмилівка,Q4512096,47.397648,33.074486
node,337677204,hamlet,Vesele,Веселе,Q4109792,47.3965807,31.0095074
node,337677221,hamlet,Novi Maiaky,Нові Маяки,Q4326420,47.3951328,30.2978865
node,337677227,village,Novoheorhiivka,Новогеоргіївка,Q4323410,47.3995679,32.359635
node,337677242,village,Kamiane,Кам’яне,Q4211193,47.39637,33.298199
node,337677251,village,Hradivka,Градівка,Q4147412,47.3899123,31.0758348
node,337677256,village,Samiilivka,Самійлівка,Q4406775,47.394543,30.020485
node,337677261,village,Chervona Stinka,Червона Стінка,Q4512545,47.3965208,29.6375627
node,337677266,hamlet,Zelenyi Hai,Зелений Гай,Q4190821,47.3938811,32.2030949
node,337677270,village,Novopavlivka,Новопавлівка,Q4324844,47.3929479,29.7424717
node,337677274,village,Novomykolaivka,Новомиколаївка,Q4324685,47.3947607,29.6760065
node,337677278,village,Kostyrka,Костирка,Q4235641,47.394329,33.554298
node,337677284,village,Shostakove,Шостакове,Q4523329,47.396397,33.363914
node,337677289,village,,Дикий Хутір,Q4445168,47.3861555,32.0835893
node,337677294,hamlet,Fedorivka,Федорівка,Q4494077,47.3942964,29.349527
node,337677299,village,Starosoldatske,Старосолдатське,Q4440661,47.3899251,32.55235
node,337677306,village,Porichchia,Поріччя,Q4373013,47.3857715,31.1176192
node,337677312,village,Zelenyi Hai,Зелений Гай,Q4190797,47.39183,35.362503
node,337677315,village,Butsivske,Буцівське,Q4100599,47.390659,33.167488
node,337677337,village,Mykolaivka,Миколаївка,Q4320269,47.38961,30.98164
node,337677344,town,Rozivka,Розівка,Q1001488,47.3866992,37.0675861
node,337677351,village,Dobre,Добре,Q4163678,47.3902491,32.7789932
node,337677359,village,Liubymivka,Любимівка,Q4271549,47.3927459,33.7150946
node,337677364,village,Khreshchenivka,Хрещенівка,Q4240576,47.388477,33.820843
node,337677378,hamlet,Volodymyrivka,Володимирівка,Q4113170,47.38781,35.456661
node,337677385,village,Solodka Balka,Солодка Балка,Q4423107,47.38678,35.788651
node,337677393,village,Zhurivka,Журівка,Q4181976,47.393864,30.493666
node,337677405,village,Bahativka,Багатівка,Q4089046,47.3886457,36.9460488
node,337677413,village,Zvenyhorodka,Звенигородка,Q4189469,47.385059,31.173019
node,337677420,town,Dniprorudne,Дніпрорудне,Q760599,47.3899205,35.0028481
node,337677427,town,Shyriaieve,Ширяєве,Q2993511,47.3843482,30.1895219
node,337677433,village,Shliakhove,Шляхове,Q4512075,47.3845909,32.3199477
node,337677439,village,Ambariv,Амбарів,Q4064014,47.388551,30.7214284
node,337677444,hamlet,Yakymiv Yar,Якимів Яр,Q4059524,47.3844842,30.2770406
node,337677464,village,Shevchenkove,Шевченкове,Q4522243,47.375393,36.150719
node,337677471,village,Balky,Балки,Q4076688,47.38232,34.93206
node,337677479,village,Tetianivka,Тетянівка,Q4452704,47.3816937,32.7788553
node,337677496,village,Dovhove,Довгове,Q7279004,47.381317,33.36631
node,337677503,village,Ukrainka,Українка,Q4470443,47.380939,35.435032
node,337677513,hamlet,Dnistrovets,Дністровець,Q4163269,47.3807746,29.464239
node,337677518,hamlet,Dmytrivske,Дмитрівське,Q4163039,47.3806,36.329731
node,337677523,village,Romanivske,Романівське,Q4397379,47.38026,36.033779
node,337677531,village,Striukove,Стрюкове,Q4444438,47.37912,30.582382
node,337677537,village,Bilovezh,Біловеж,Q4082240,47.3804505,37.1788703
node,337677543,village,Balashove,Балашове,Q4076508,47.370975,29.7522678
node,337677556,locality,Petrivske,Петрівське,Q4361314,47.380363,33.059399
node,337677562,village,Kryvorizhzhia,Криворіжжя,Q4240840,47.3737969,31.7604684
node,337677569,village,Yasna Poliana,Ясна Поляна,Q4539316,47.378201,35.112652
node,337677576,hamlet,Svoboda,Свобода,Q4411031,47.378201,32.220501
node,337677592,village,Kashpero-Mykolaivka,Кашперо-Миколаївка,Q4218253,47.3781929,32.1873919
node,337677605,village,Zoriane,Зоряне,Q4194061,47.3754205,37.0351694
node,337677613,village,Nova Shybka,Нова Шибка,Q4322389,47.3759732,29.7044656
node,337677621,village,Starosillia,Старосілля,Q4440630,47.379932,33.378399
node,337677637,village,Mashenka,Машенька,Q4286106,47.3818917,29.9036022
node,337677666,village,Lymanivka,Лиманівка,Q4261705,47.37442,35.38662
node,337677674,village,Burchak,Бурчак,Q1017134,47.37373,35.301128
node,337677683,village,Chohodarivka,Чогодарівка,Q4508181,47.374702,30.068394
node,337677691,village,Chystopillia,Чистопілля,Q4516503,47.3727,35.663342
node,337677697,village,Kremenivka,Кременівка,Q4240082,47.3727,31.177481
node,337677705,hamlet,Nova Dacha,Нова Дача,Q4322037,47.3719796,36.3567872
node,337677712,village,Novovoskresenka,Нововоскресенка,Q4323386,47.3717528,31.4057608
node,337677721,village,Novohorivka,Новогорівка,Q4323454,47.372021,35.541801
node,337677727,village,Zapovitne,Заповітне,Q4186749,47.370991,34.61552
node,337677733,village,Mykolaivka,Миколаївка,Q4320250,47.3709605,31.2604906
node,337677749,village,Novopavlivka,Новопавлівка,Q4324811,47.371086,33.145607
node,337677772,village,Mykhailivka,Михайлівка,Q4297590,47.3615501,31.6333102
node,337677779,village,Ocheretuvate,Очеретувате,Q4340693,47.36893,36.79287
node,337677786,village,Zolota Balka,Золота Балка,Q4193177,47.375996,33.965092
node,337677794,village,Chereshneve,Черешневе,Q4512196,47.3686065,33.5280734
node,337677798,village,Vesele,Веселе,Q4109775,47.3658914,33.0636084
node,337677807,village,Pshenychne,Пшеничне,Q4385129,47.3637927,35.8475415
node,337677815,village,Ivanivka,Іванівка,Q4196459,47.3676201,31.3681309
node,337677821,village,,Малий Вердер,Q4359550,47.3595703,37.0544752
node,337677828,village,Novoivanivka,Новоіванівка,Q4324077,47.3671314,32.5907186
node,337677835,village,Novyi Horodok,Новий Городок,Q4326623,47.3672392,31.5382929
node,337677851,village,Hederymove Pershe,Гедеримове Перше,Q4134739,47.3655406,29.8382629
node,337677867,village,Kostiantynivka,Костянтинівка,Q4231392,47.36549,32.280231
node,337677874,village,Sukhyi Yelanets,Сухий Єланець,Q4447252,47.3684734,31.9874081
node,337677882,hamlet,Buzovarove,Бузоварове,Q4098376,47.3657449,31.4318763
node,337677899,village,Kaluha,Калуга,Q4210376,47.3649728,32.9408309
node,337677904,village,Luhanske,Луганське,Q4267948,47.367949,37.098763
node,337677911,village,Kalynivka,Калинівка,Q4209749,47.3626168,31.2898236
node,337677917,village,Vasylivka,Василівка,Q4104266,47.361965,29.613819
node,337677920,town,Kamianka,Кам’янка,Q1967395,47.3624,36.65108
node,337677926,village,Novodmytrivka,Новодмитрівка,Q4323631,47.362061,33.347618
node,337677931,village,Kuznetsivka,Кузнецівка,Q4245128,47.3615922,36.988826
node,337677937,village,Husarka,Гусарка,Q4152611,47.3601691,36.5310905
node,337677944,village,Pervomaiske,Первомайське,Q4349473,47.361401,33.205193
node,337677950,village,Malihonove,Малігонове,Q4277737,47.3658243,29.9649451
node,337677955,village,Chornozemne,Чорноземне,Q4513964,47.36034,35.4776
node,337677960,village,Lubianka,Луб’янка,Q4267813,47.3595906,31.3269004
node,337677966,village,Stoianove,Стоянове,Q4443244,47.351831,29.7597954
node,337677974,village,Pokrovka,Покровка,Q4369167,47.3505955,31.5256391
node,337677981,village,Shevchenkivske,Шевченківське,Q4522292,47.3587208,36.9332082
node,337677985,village,Nesterove,Нестерове,Q4317823,47.3605497,29.4026075
node,337677988,village,Dniprovka,Дніпровка,Q4163134,47.357941,35.419231
node,337677993,village,Tverdomedove,Твердомедове,Q4453164,47.352436,33.282436
node,337678000,hamlet,Novoznamianka,Новознам’янка,Q4324035,47.35725,34.229961
node,337678004,village,Ulianove,Улянове,Q4475174,47.3604475,30.9296903
node,337678009,village,Shevchenkivka,Шевченківка,Q4522189,47.356224,33.842094
node,337678019,town,Veselynove,Веселинове,Q2452608,47.356307,31.2367979
node,337678026,hamlet,Uspenka,Успенка,Q4477947,47.3558608,30.4979436
node,337678036,village,Rudenka,Руденка,Q4399337,47.35451,36.81038
node,337678041,hamlet,Nova Hryhorivka,Нова Григорівка,Q921475,47.35416,30.446211
node,337678048,village,Variushyne,Варюшине,Q4104136,47.352788,31.61819
node,337678055,village,Andriivske,Андріївське,Q4065774,47.353481,36.069489
node,337678065,village,Hurtove,Гуртове,Q4152494,47.353481,34.726452
node,337678071,village,Tsvitkove,Цвіткове,Q4503473,47.35313,34.706841
node,337678076,village,Preobrazhenka,Преображенка,Q4377268,47.3529883,30.4010401
node,337678083,hamlet,Voronivka,Воронівка,Q4125682,47.3521093,30.9900924
node,337678091,hamlet,Novomykolaivka,Новомиколаївка,Q4324642,47.3526472,31.0265019
node,337678096,village,Yasnopillia,Яснопілля,Q4539419,47.3533508,30.8137912
node,337678104,village,Pisky,Піски,Q4359618,47.3493812,32.2551395
node,337678116,hamlet,Shevchenka,Шевченка,Q4522146,47.351421,30.696831
node,337678128,village,Bila Krynytsia,Біла Криниця,Q3656026,47.3504904,33.1990779
node,337678134,village,Tavriia,Таврія,Q4449490,47.35004,35.543522
node,337678146,village,Novopetrivka,Новопетрівка,Q4324889,47.349941,32.20005
node,337678161,village,Myrne,Мирне,Q4295792,47.349361,35.71106
node,337678167,village,Zolochivske,Золочівське,Q4193703,47.351524,30.3431046
node,337678175,village,Nove,Нове,Q4323727,47.347641,35.79517
node,337678183,village,Stari Maiaky,Старі Маяки,Q4440941,47.346951,30.30682
node,337678189,village,Raidolyna,Райдолина,Q4388937,47.3494684,31.2984632
node,337678194,village,Skyneshory,Скинешори,Q4421864,47.3458113,29.8877917
node,337678200,village,Petrivka,Петрівка,Q4360978,47.3423705,31.3131656
node,337678210,village,Nyzhnii Rohachyk,Нижній Рогачик,Q4319186,47.344891,34.036331
node,337678217,village,Novohryhorivka,Новогригорівка,Q4323483,47.344212,30.832439
node,337678230,village,Liubymivka,Любимівка,Q4271545,47.343521,35.3825
node,337678238,village,Rymarivka,Римарівка,Q4401980,47.3406859,29.4185006
node,337678245,village,Lidivka,Лідівка,Q4261335,47.3389965,30.3680367
node,337678254,village,Veselynivka,Веселинівка,Q3487311,47.341461,30.73597
node,337678262,village,Barvinivka,Барвінівка,Q4078068,47.341122,35.419922
node,337678270,village,Sadove,Садове,Q4404738,47.340431,35.345421
node,337678276,hamlet,Shabelnyky,Шабельники,Q9076694,47.3403731,30.4659437
node,337678282,village,Petrivka,Петрівка,Q4361032,47.3401641,30.6152368
node,337678288,village,Ternove,Тернове,Q4456036,47.340817,36.8319614
node,337678295,village,Chervonovolodymyrivka,Червоноволодимирівка,Q4512209,47.3370447,32.0441796
node,337678303,village,Osynivka,Осинівка,Q4337772,47.339062,30.223391
node,337678309,village,Novoshmidtivka,Новошмідтівка,Q4326257,47.3333041,31.961215
node,337678313,village,Kharkove,Харкове,Q4496230,47.338032,35.816265
node,337678319,village,Kyivske,Київське,Q4220247,47.3337322,32.6252742
node,337678324,village,Kopiikove,Копійкове,Q4232288,47.3384444,29.9122198
node,337678329,village,Karierne,Кар’єрне,Q3622600,47.340015,33.213749
node,337678335,village,Novomykolaivka,Новомиколаївка,Q4324643,47.340816,33.494328
node,337678341,village,Yarynoslavka,Яринославка,Q4538580,47.337681,30.237471
node,337678352,village,,Краснопілля,Q4512351,47.338737,32.7237228
node,337678357,village,Kotovka,Котовка,Q4236269,47.3367069,30.7812713
node,337678367,village,Kachulove,Качулове,Q4218036,47.337002,30.02289
node,337678374,village,Ocheretuvate,Очеретувате,Q4340699,47.336651,35.947948
node,337678380,hamlet,Tavriiske,Таврійське,Q4380474,47.335236,34.148872
node,337678388,village,Novovoskresenske,Нововоскресенське,Q4323393,47.336021,33.588818
node,337678396,village,Orlianske,Орлянське,Q4336959,47.3351259,35.1019734
node,337678403,village,Zahiria,Загір’я,Q4183646,47.3312212,29.8257679
node,337678409,village,Chervone Ozero,Червоне Озеро,Q4512317,47.33494,36.7321
node,337678415,village,Zelenyi Hai,Зелений Гай,Q4190852,47.334942,35.48378
node,337678421,hamlet,Sokolivka,Соколівка,Q4427305,47.331539,32.9292616
node,337678427,town,Zatyshshia,Затишшя,Q2473528,47.3350316,29.8781076
node,337678432,village,Truzhenka,Труженка,Q4464458,47.33499,36.9663002
node,337678440,village,Troitske,Троїцьке,Q4463603,47.3352293,31.7381072
node,337678454,village,Zelene,Зелене,Q4190693,47.3357637,30.9730015
node,337678460,village,Yosypivka,Йосипівка,Q4206020,47.326488,29.60429
node,337678475,village,Semenivka,Семенівка,Q4415928,47.331848,36.291271
node,337678481,village,Makarove,Макарове,Q4275464,47.3421338,30.1000573
node,337678487,town,Zakharivka,Захарівка,Q2652127,47.3316351,29.758089
node,337678495,hamlet,Zrazkove,Зразкове,Q4194168,47.3310023,36.4469707
node,337678502,village,Ukrainka,Українка,Q4470452,47.330818,33.780548
node,337678509,village,Kutuzivka,Кутузівка,Q4249634,47.3299018,30.9476283
node,337678517,village,Novohuliaivka,Новогуляївка,Q4323542,47.330818,30.25223
node,337678522,hamlet,Martynivka,Мартинівка,Q9029734,47.330471,30.60928
node,337678528,village,Lepetykha,Лепетиха,Q4259120,47.3279687,33.0481825
node,337678535,town,Komysh-Zoria,Комиш-Зоря,Q1967415,47.32944,36.70292
node,337678540,village,Tykhyi Lyman,Тихий Лиман,Q4349262,47.328758,34.100868
node,337678546,village,Stepove,Степове,Q4221552,47.3248823,32.0035614
node,337678553,hamlet,Petrivka,Петрівка,Q4361025,47.328072,35.315208
node,337678558,hamlet,Sadove,Садове,Q4404732,47.3306804,29.4654416
node,337678575,village,Trudove,Трудове,Q4464353,47.3157862,36.5875296
node,337678581,village,Bilousove,Білоусове,Q4082887,47.3178095,33.2303424
node,337678588,village,Biliaivka,Біляївка,Q4083490,47.326157,33.691902
